in_text	truth	pred	parascore-ref-based	parascore-ref-free
Nihče ji ni ponudil konkretne pomoči, vendar je Zveza prijateljev mladine (ZPM) Ljubljana Moste- Polje poskrbela za hrano in vzpostavila stik z materjo dveh otrok.	Konkretne pomoči ji ni ponudil nihče, za hrano pa so nato poskrbeli v Zvezi prijateljev mladine ( ZPM) Ljubljana Moste- Polje , kjer so nas z mamo dveh otrok tudi povezali.	Nihče ji ni ponudil konkretne pomoči, vendar je Zveza prijateljev mladine (ZPM) Ljubljana Moste- Polje poskrbela za hrano in nas povezala z mamo dveh otrok.	0.9037940131270186	0.9024051427841187
Nihče ji ni ponudil konkretne pomoči, vendar je Zveza prijateljev mladine (ZPM) Ljubljana Moste- Polje poskrbela za hrano in vzpostavila stik z materjo dveh otrok.	Konkretne pomoči ji ni ponudil nihče, za hrano pa so nato poskrbeli v Zvezi prijateljev mladine ( ZPM) Ljubljana Moste- Polje , kjer so nas z mamo dveh otrok tudi povezali.	Nihče ji ni ponudil konkretne pomoči, vendar je Zveza prijateljev mladine (ZPM) Ljubljana Moste- Polje poskrbela za hrano in nas povezala z mamo dveh otrok.	0.9037940131270186	0.9024051427841187
Nihče ji ni ponudil konkretne pomoči, vendar je Zveza prijateljev mladine (ZPM) Ljubljana Moste- Polje poskrbela za hrano in vzpostavila stik z materjo dveh otrok.	Konkretne pomoči ji ni ponudil nihče, za hrano pa so nato poskrbeli v Zvezi prijateljev mladine ( ZPM) Ljubljana Moste- Polje , kjer so nas z mamo dveh otrok tudi povezali.	Nihče ji ni ponudil konkretne pomoči, vendar je Zveza prijateljev mladine (ZPM) Ljubljana Moste- Polje poskrbela za hrano in nas povezala z mamo dveh otrok.	0.9037940131270186	0.9024051427841187
Splitska banka Societe Generale ima po podatkih iz delniške knjige zdaj v lasti skoraj 5 % Mercatorja.	Banka Société Générale s sedežem v Splitu ima po podatkih iz delniške knjige zdaj v lasti skoraj 5 % Mercatorja.	Splitska banka Societe Generale ima danes v Mercatorju že skoraj petodstotni lastniški delež, kaže delniška knjiga.	0.7199975419044494	0.7110347747802734
Splitska banka Societe Generale ima po podatkih iz delniške knjige zdaj v lasti skoraj 5 % Mercatorja.	Banka Société Générale s sedežem v Splitu ima po podatkih iz delniške knjige zdaj v lasti skoraj 5 % Mercatorja.	Splitska banka Societe Generale ima danes v Mercatorju že skoraj petodstotni lastniški delež, kaže delniška knjiga.	0.7199975419044494	0.7110347747802734
Splitska banka Societe Generale ima po podatkih iz delniške knjige zdaj v lasti skoraj 5 % Mercatorja.	Banka Société Générale s sedežem v Splitu ima po podatkih iz delniške knjige zdaj v lasti skoraj 5 % Mercatorja.	Splitska banka Societe Generale ima danes v Mercatorju že skoraj petodstotni lastniški delež, kaže delniška knjiga.	0.7199975419044494	0.7110347747802734
Po njegovih besedah so možen ukrep tudi dodatne mlečne kvote.	Možen ukrep so tudi dodatne kvote na področju mleka, je dejal.	Po njegovih besedah so lahko ukrepe dodatne mlečne kvote.	0.7784107568113251	0.8036224842071533
Po njegovih besedah so možen ukrep tudi dodatne mlečne kvote.	Možen ukrep so tudi dodatne kvote na področju mleka, je dejal.	Po njegovih besedah so lahko tudi dodatni mlečni prelivki ukrepljeni.	0.8099397587776184	0.8020563125610352
Po njegovih besedah so možen ukrep tudi dodatne mlečne kvote.	Možen ukrep so tudi dodatne kvote na področju mleka, je dejal.	Po njegovih besedah so lahko dodatne mlečne kvote ukrepljene tudi.	0.8626349139213562	0.8669340014457703
Odprete vrata fotokopirnice in ostrmite od presenečenja - notri sta vaša sodelavca, ki strastno seksata.	Odpreš vrata fotokopirnice in presenečeno zavzdihneš - v njej strastno seksata dva tvoja sodelavca.	Odprete vrata fotokopirnice in se zgrozite: vaša sodelavca strastno seksata.	0.8043331772416502	0.8441279530525208
Odprete vrata fotokopirnice in ostrmite od presenečenja - notri sta vaša sodelavca, ki strastno seksata.	Odpreš vrata fotokopirnice in presenečeno zavzdihneš - v njej strastno seksata dva tvoja sodelavca.	Odprete vrata fotokopirnice in se zgrozite: vaša sodelavca strastno seksata.	0.8043331772416502	0.8441279530525208
Odprete vrata fotokopirnice in ostrmite od presenečenja - notri sta vaša sodelavca, ki strastno seksata.	Odpreš vrata fotokopirnice in presenečeno zavzdihneš - v njej strastno seksata dva tvoja sodelavca.	Odprete vrata fotokopirnice in se zgrozite: vaša sodelavca strastno seksata.	0.8043331772416502	0.8441279530525208
Iz Toshibe so sicer sporočili, da ostajata danes zaprta le še ena njihova tovarna in raziskovalno- razvojni center, ob tem pa so zagotovili, da proizvodnje pomnilnikov NAND niso ustavili.	Toshiba je sporočila, da so danes zaprte le ena od njenih tovarn ter raziskovalno-razvojni center, vendar je zagotovila, da proizvodnja pomnilnika NAND ni ustavljena.	Toshiba je sporočila, da bodo danes zaprte le ena od njenih tovarn ter raziskovalno-razvojni center, vendar je zagotovila, da proizvodnje pomnilnikov NAND niso ustavili.	0.9269855062773976	0.7592490315437317
Iz Toshibe so sicer sporočili, da ostajata danes zaprta le še ena njihova tovarna in raziskovalno- razvojni center, ob tem pa so zagotovili, da proizvodnje pomnilnikov NAND niso ustavili.	Toshiba je sporočila, da so danes zaprte le ena od njenih tovarn ter raziskovalno-razvojni center, vendar je zagotovila, da proizvodnja pomnilnika NAND ni ustavljena.	Toshiba je sporočila, da bodo danes zaprte le ena od njenih tovarn ter raziskovalno-razvojni center, vendar je zagotovila, da proizvodnja pomnilnika NAND ni ustavljena.	0.9919078423650871	0.7266089916229248
Iz Toshibe so sicer sporočili, da ostajata danes zaprta le še ena njihova tovarna in raziskovalno- razvojni center, ob tem pa so zagotovili, da proizvodnje pomnilnikov NAND niso ustavili.	Toshiba je sporočila, da so danes zaprte le ena od njenih tovarn ter raziskovalno-razvojni center, vendar je zagotovila, da proizvodnja pomnilnika NAND ni ustavljena.	Toshiba je sporočila, da bodo danes zaprte le ena od njenih tovarn ter raziskovalno-razvojni center, vendar je zagotovila, da proizvodnja pomnilnika NAND ni ustavljena.	0.9919078423650871	0.7266089916229248
"""Jutri se betonska plošča začne ohlajati, v sredo in četrtek bomo naredili led in zarisali črte, da se bo v ponedeljek lahko začel trening,"" je dejal Makoter, ki se zaveda, da so morali hokejisti zaradi teh težav potovati na drugi konec države, da so lahko trenirali na ledu."	"""Jutri se bo betonska plošča začela ohlajati, v sredo in četrtek bomo naredili led in zarisali črte, tako da se bo trening lahko začel v ponedeljek,"" je dejal Makoter, ki se zaveda, da so hokejisti zaradi teh težav prisiljeni potovati na drugi konec države, da bi trenirali na ledu."	""" Jutri se začne hladiti betonska plošča, v sredo in četrtek bomo naredili led in zarisali črte, tako da se bodo v ponedeljek lahko začeli treningi,"" je dejal Makoter, ki se zaveda, da so se hokejisti zaradi teh težav morali voziti na drug konec Slovenije, da bi lahko trenirali na ledu."	0.9127687313000085	0.9072124361991882
"""Jutri se betonska plošča začne ohlajati, v sredo in četrtek bomo naredili led in zarisali črte, da se bo v ponedeljek lahko začel trening,"" je dejal Makoter, ki se zaveda, da so morali hokejisti zaradi teh težav potovati na drugi konec države, da so lahko trenirali na ledu."	"""Jutri se bo betonska plošča začela ohlajati, v sredo in četrtek bomo naredili led in zarisali črte, tako da se bo trening lahko začel v ponedeljek,"" je dejal Makoter, ki se zaveda, da so hokejisti zaradi teh težav prisiljeni potovati na drugi konec države, da bi trenirali na ledu."	""" Jutri se začne hladiti betonska plošča, v sredo in četrtek bomo naredili led in zarisali črte, tako da se bodo v ponedeljek lahko začeli treningi,"" je dejal Makoter, ki se zaveda, da so se hokejisti zaradi teh težav morali voziti na drug konec Slovenije, da bi lahko trenirali na ledu."	0.9127687313000085	0.9072124361991882
"""Jutri se betonska plošča začne ohlajati, v sredo in četrtek bomo naredili led in zarisali črte, da se bo v ponedeljek lahko začel trening,"" je dejal Makoter, ki se zaveda, da so morali hokejisti zaradi teh težav potovati na drugi konec države, da so lahko trenirali na ledu."	"""Jutri se bo betonska plošča začela ohlajati, v sredo in četrtek bomo naredili led in zarisali črte, tako da se bo trening lahko začel v ponedeljek,"" je dejal Makoter, ki se zaveda, da so hokejisti zaradi teh težav prisiljeni potovati na drugi konec države, da bi trenirali na ledu."	""" Jutri se začne hladiti betonska plošča, v sredo in četrtek bomo naredili led in zarisali črte, tako da se bodo v ponedeljek lahko začeli treningi,"" je dejal Makoter, ki se zaveda, da so se hokejisti zaradi teh težav morali voziti na drug konec Slovenije, da bi lahko trenirali na ledu."	0.9127687313000085	0.9072124361991882
Usklajeno delovanje bank naj bi poleg sočasnega zasega dokazoval tudi dogovor med vodstvi treh domačih bank glede dividendne politike v Mercatorju.	Poleg sočasnega zasega naj bi usklajeno delovanje bank dokazoval tudi dogovor med upravami treh domačih bank o dividendni politiki Mercatorja.	Poleg sočasnega zasega naj bi usklajeno delovanje bank dokazoval tudi dogovor med upravami treh domačih bank o dividendni politiki v Mercatorju.	0.9842301774024963	0.8786389231681824
Usklajeno delovanje bank naj bi poleg sočasnega zasega dokazoval tudi dogovor med vodstvi treh domačih bank glede dividendne politike v Mercatorju.	Poleg sočasnega zasega naj bi usklajeno delovanje bank dokazoval tudi dogovor med upravami treh domačih bank o dividendni politiki Mercatorja.	Poleg sočasnega zasega naj bi usklajeno delovanje bank dokazoval tudi dogovor med upravami treh domačih bank o dividendni politiki v Mercatorju.	0.9842301774024963	0.8786389231681824
Usklajeno delovanje bank naj bi poleg sočasnega zasega dokazoval tudi dogovor med vodstvi treh domačih bank glede dividendne politike v Mercatorju.	Poleg sočasnega zasega naj bi usklajeno delovanje bank dokazoval tudi dogovor med upravami treh domačih bank o dividendni politiki Mercatorja.	Poleg sočasnega zasega naj bi usklajeno delovanje bank dokazoval tudi dogovor med upravami treh domačih bank o dividendni politiki v Mercatorju.	0.9842301774024963	0.8786389231681824
Geotermalna energija je toplotna energija, ki jo proizvaja notranja toplota Zemlje.	Geotermalna energija je termalna energija, ki jo proizvaja Zemljina notranja vročina.	Geotermalna energija je toplotna energija, ki nastaja zaradi notranje toplote zemlje.	0.7131155421753892	0.7415777444839478
Geotermalna energija je toplotna energija, ki jo proizvaja notranja toplota Zemlje.	Geotermalna energija je termalna energija, ki jo proizvaja Zemljina notranja vročina.	Geotermalna energija je toplotna energija, ki nastaja zaradi notranje toplote zemlje.	0.7131155421753892	0.7415777444839478
Geotermalna energija je toplotna energija, ki jo proizvaja notranja toplota Zemlje.	Geotermalna energija je termalna energija, ki jo proizvaja Zemljina notranja vročina.	Geotermalna energija je toplotna energija, ki nastaja zaradi notranje toplote zemlje.	0.7131155421753892	0.7415777444839478
Vitice se nanašajo na mašno vino, evharistični simbol Kristusove krvi.	Čopki se nanašajo na mašno vino, evharistični simbol Kristusove krvi.	Vitice so povezane s mašno vinom, evharistični simbol Kristusove krvi.	0.8341303206949818	0.8342674970626831
Vitice se nanašajo na mašno vino, evharistični simbol Kristusove krvi.	Čopki se nanašajo na mašno vino, evharistični simbol Kristusove krvi.	Vitice so oblikovane na podlagi maševega vina, evharistični simbol Kristusove krvi.	0.8109740552311304	0.7870678305625916
Vitice se nanašajo na mašno vino, evharistični simbol Kristusove krvi.	Čopki se nanašajo na mašno vino, evharistični simbol Kristusove krvi.	Vitice so sestavljene iz maševega vina, evharistične krvi.	0.7278022933006286	0.7398753762245178
Evropska komisija bi morala narediti analizo vzrokov in posledic rasti cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala minister za kmetijstvo Iztok Jarc in njegov francoski kolega Michel Barnier .	Evropska komisija bi morala analizirati vzroke in posledice naraščajočih cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala kmetijski minister Iztok Jarc in njegov francoski kolega Michel Barnier.	Evropska komisija bi morala analizirati vzroke in posledice rasti cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala kmetijski minister Iztok Jarc in njegov francoski kolega Michel Barnier.	0.9182308083587551	0.8989304304122925
Evropska komisija bi morala narediti analizo vzrokov in posledic rasti cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala minister za kmetijstvo Iztok Jarc in njegov francoski kolega Michel Barnier .	Evropska komisija bi morala analizirati vzroke in posledice naraščajočih cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala kmetijski minister Iztok Jarc in njegov francoski kolega Michel Barnier.	Evropska komisija bi morala analizirati vzroke in posledice rasti cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala kmetijski minister Iztok Jarc in njegov francoski kolega Michel Barnier.	0.9182308083587551	0.8989304304122925
Evropska komisija bi morala narediti analizo vzrokov in posledic rasti cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala minister za kmetijstvo Iztok Jarc in njegov francoski kolega Michel Barnier .	Evropska komisija bi morala analizirati vzroke in posledice naraščajočih cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala kmetijski minister Iztok Jarc in njegov francoski kolega Michel Barnier.	Evropska komisija bi morala analizirati vzroke in posledice rasti cen hrane po posameznih sektorjih, sta po današnjem srečanju v Ljubljani povedala kmetijski minister Iztok Jarc in njegov francoski kolega Michel Barnier.	0.9182308083587551	0.8989304304122925
V sodobni zahodni kulturi prekomerna telesna teža velja za neprivlačno, debelost pa je pogosto povezana z različnimi negativnimi stereotipi.	Sodobna zahodna kultura meni, da je prekomerna telesna teža neprivlačna, debelost pa je pogosto povezana z različnimi negativnimi stereotipi.	Sodobna zahodna kultura ima prekomerno težo za neprivlačno in debelost je pogosto povezana z različnimi negativnimi stereotipi.	0.8028402210255059	0.7815530896186829
V sodobni zahodni kulturi prekomerna telesna teža velja za neprivlačno, debelost pa je pogosto povezana z različnimi negativnimi stereotipi.	Sodobna zahodna kultura meni, da je prekomerna telesna teža neprivlačna, debelost pa je pogosto povezana z različnimi negativnimi stereotipi.	Sodobna zahodna kultura ima prekomerno težo za neprivlačno in debelost je pogosto povezana z različnimi negativnimi stereotipi.	0.8028402210255059	0.7815530896186829
V sodobni zahodni kulturi prekomerna telesna teža velja za neprivlačno, debelost pa je pogosto povezana z različnimi negativnimi stereotipi.	Sodobna zahodna kultura meni, da je prekomerna telesna teža neprivlačna, debelost pa je pogosto povezana z različnimi negativnimi stereotipi.	Sodobna zahodna kultura ima prekomerno težo za neprivlačno in debelost je pogosto povezana z različnimi negativnimi stereotipi.	0.8028402210255059	0.7815530896186829
Razmere so se danes dodatno zapletle v nuklearki Fukušima 1 , zaradi česar se mnogi bojijo jedrske katastrofe.	Danes so se razmere v jedrski elektrarni Fukušima 1 še bolj zapletle, zaradi česar se mnogi bojijo jedrske nesreče.	Razmere so se danes še dodatno zapletle v nuklearki Fukušima 1, zaradi česar se je več bojalo jedrske nesreče.	0.8761937373953981	0.8757342100143433
Razmere so se danes dodatno zapletle v nuklearki Fukušima 1 , zaradi česar se mnogi bojijo jedrske katastrofe.	Danes so se razmere v jedrski elektrarni Fukušima 1 še bolj zapletle, zaradi česar se mnogi bojijo jedrske nesreče.	Razmere so se danes še dodatno zapletle v nuklearni Fukušima 1, zaradi česar se je veliko bojilo jedrske nesreče.	0.8853068053194907	0.8834798336029053
Razmere so se danes dodatno zapletle v nuklearki Fukušima 1 , zaradi česar se mnogi bojijo jedrske katastrofe.	Danes so se razmere v jedrski elektrarni Fukušima 1 še bolj zapletle, zaradi česar se mnogi bojijo jedrske nesreče.	Razmere so se danes še dodatno zapletle v nuklearki Fukušima 1, zato se mnogi bojijo jedrske nesreče.	0.8837312930280512	0.9028904438018799
Vojske zaveznikov so skušale zaustaviti nemško vojsko v Belgiji, misleč, da je to glavna nemška ofenziva.	Zavezniške vojske so poskušale ustaviti nemško vojsko v Belgiji, saj so mislile, da gre za glavno nemško ofenzivo.	Vojske zaveznikov so skušale ustaviti nemško vojsko v Belgiji, čeprav je to glavna nemška oskrba.	0.7952389842150163	0.8202003836631775
Vojske zaveznikov so skušale zaustaviti nemško vojsko v Belgiji, misleč, da je to glavna nemška ofenziva.	Zavezniške vojske so poskušale ustaviti nemško vojsko v Belgiji, saj so mislile, da gre za glavno nemško ofenzivo.	Vojske zaveznikov so skušale ustaviti nemško vojsko v Belgiji, ker so trdili, da je to glavna nemška oskrba.	0.7897742680140905	0.7889552712440491
Vojske zaveznikov so skušale zaustaviti nemško vojsko v Belgiji, misleč, da je to glavna nemška ofenziva.	Zavezniške vojske so poskušale ustaviti nemško vojsko v Belgiji, saj so mislile, da gre za glavno nemško ofenzivo.	Vojske zaveznikov so skušale ustaviti nemško vojsko v Belgiji, ker so trdili, da je to glavna nemška oskrba.	0.7897742680140905	0.7889552712440491
Odkar obstajajo globalni mediji, ki domnevno proizvajajo nekakšno globalno zavest, še ni bilo tako čustvenih dveh tednov, kakršnima smo bili zdaj priča.	Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nikoli nismo imeli tako čustvenih štirinajstih dni kot zdaj.	Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nismo bili priča tako čustvenim štirinajstim dnevom, kot smo jim priča zdaj.	0.9130448269844055	0.7742173671722412
Odkar obstajajo globalni mediji, ki domnevno proizvajajo nekakšno globalno zavest, še ni bilo tako čustvenih dveh tednov, kakršnima smo bili zdaj priča.	Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nikoli nismo imeli tako čustvenih štirinajstih dni kot zdaj.	Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nismo bili priča tako čustvenim štirinajstim dnevom, kot smo jim priča zdaj.	0.9130448269844055	0.7742173671722412
Odkar obstajajo globalni mediji, ki domnevno proizvajajo nekakšno globalno zavest, še ni bilo tako čustvenih dveh tednov, kakršnima smo bili zdaj priča.	Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nikoli nismo imeli tako čustvenih štirinajstih dni kot zdaj.	Odkar obstajajo svetovni mediji, ki naj bi ustvarjali nekakšno globalno zavest, še nismo bili priča tako čustvenim štirinajstim dnevom, kot smo jim priča zdaj.	0.9130448269844055	0.7742173671722412
Da bi uresničil svoj načrt, je Woodard odpotoval do nekdanje vegetarijansko-feministične utopije in se tam srečal z njenim občinskim vodstvom.	Da bi uresničil svoj načrt, je Woodard odpotoval v nekdanjo vegetarijansko-feministično utopijo in se srečal z njenim občinskim vodstvom.	Da bi uresničil svoj načrt, je Woodard odpotoval v nekdanjo vegetarijansko feministično utopijo in se srečal z vodstvom skupnosti.	0.9072954036580245	0.8779710531234741
Da bi uresničil svoj načrt, je Woodard odpotoval do nekdanje vegetarijansko-feministične utopije in se tam srečal z njenim občinskim vodstvom.	Da bi uresničil svoj načrt, je Woodard odpotoval v nekdanjo vegetarijansko-feministično utopijo in se srečal z njenim občinskim vodstvom.	Da bi uresničil svoj načrt, je Woodard odpotoval v nekdanjo vegetarijansko feministično utopijo in se srečal z vodstvom skupnosti.	0.9072954036580245	0.8779710531234741
Da bi uresničil svoj načrt, je Woodard odpotoval do nekdanje vegetarijansko-feministične utopije in se tam srečal z njenim občinskim vodstvom.	Da bi uresničil svoj načrt, je Woodard odpotoval v nekdanjo vegetarijansko-feministično utopijo in se srečal z njenim občinskim vodstvom.	Da bi uresničil svoj načrt, je Woodard odpotoval v nekdanjo vegetarijansko feministično utopijo in se srečal z vodstvom skupnosti.	0.9072954036580245	0.8779710531234741
Tečaji delnic so se močno znižali.	Cene delnic so drastično padle.	Cene delnic so močno padle.	0.8996642398834228	0.6794775128364563
Tečaji delnic so se močno znižali.	Cene delnic so drastično padle.	Cene delnic so močno padle.	0.8996642398834228	0.6794775128364563
Tečaji delnic so se močno znižali.	Cene delnic so drastično padle.	Cene delnic so močno padle.	0.8996642398834228	0.6794775128364563
Mesto predsednika uprave s petletnim mandatom je prevzel po upokojitvi takratnega predsednika uprave Jakoba Piskernika leta 1998.	Po odhodu takratnega predsednika uprave Jakoba Piskernika leta 1998 je za pet let prevzel funkcijo predsednika uprave.	Po upokojitvi takratnega predsednika uprave Jakoba Piskernika leta 1998 je za pet let prevzel funkcijo predsednika uprave.	0.9872765111923217	0.7529655694961548
Mesto predsednika uprave s petletnim mandatom je prevzel po upokojitvi takratnega predsednika uprave Jakoba Piskernika leta 1998.	Po odhodu takratnega predsednika uprave Jakoba Piskernika leta 1998 je za pet let prevzel funkcijo predsednika uprave.	Po upokojitvi takratnega predsednika uprave Jakoba Piskernika leta 1998 je za pet let prevzel funkcijo predsednika uprave.	0.9872765111923217	0.7529655694961548
Mesto predsednika uprave s petletnim mandatom je prevzel po upokojitvi takratnega predsednika uprave Jakoba Piskernika leta 1998.	Po odhodu takratnega predsednika uprave Jakoba Piskernika leta 1998 je za pet let prevzel funkcijo predsednika uprave.	Po upokojitvi takratnega predsednika uprave Jakoba Piskernika leta 1998 je za pet let prevzel funkcijo predsednika uprave.	0.9872765111923217	0.7529655694961548
Skupno raziskovalno središče Evropske komisije je odgovorno za tehnično in znanstveno podporo pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za zagotavljanje tehnične in znanstvene podpore pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za nudenje tehnične in znanstvene podpore pobudi.	0.9141085887017756	0.8235955238342285
Skupno raziskovalno središče Evropske komisije je odgovorno za tehnično in znanstveno podporo pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za zagotavljanje tehnične in znanstvene podpore pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za nudenje tehnične in znanstvene podpore pobudi.	0.9141085887017756	0.8235955238342285
Skupno raziskovalno središče Evropske komisije je odgovorno za tehnično in znanstveno podporo pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za zagotavljanje tehnične in znanstvene podpore pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za nudenje tehnične in znanstvene podpore pobudi.	0.9141085887017756	0.8235955238342285
